FIPS,opc,socialcap,sk2014,civic_organizations_county,race_per_white_nonhispanic,per_poverty,college_educ
05003,0.4070054267390232,1.0531630516052246,0.203503879897441,0.01436,0.6823384311790824,0.30937686641449336,0.3961744674684829
05005,0.47070750959519153,1.2299294471740725,-0.264979010283126,0.01836,0.9470876481521712,0.24982880062610055,0.5242486231313926
05007,0.48258008195395075,1.0473730564117432,-0.834507229718325,0.01637,0.7333072445335812,0.1838492556540564,0.5940416429470924
05009,0.5960193940692722,1.2109453678131104,0.267805453059479,0.021369999,0.9387104551177304,0.26879606879606877,0.540237847823577
05011,0.5517748758506529,1.0174604654312134,0.330693804833341,0.0098599996,0.5549935626264484,0.32356215213358075,0.39747340425531913
05013,0.14445300462249616,1.123166799545288,-0.389342492442673,0.01246,0.7245762711864406,0.2846123417721519,0.3954802259887006
05015,0.5900232433398891,1.064803123474121,0.098925497172367,0.02517,0.7962095476488468,0.2749575459768039,0.503425347572033
05017,0.4239284032030146,1.0098881721496582,-0.153334520617169,0.01534,0.3872821479039096,0.4379525341914723,0.42695874210455587
05019,0.5807200929152149,1.1431121826171875,0.628176907044531,0.020300001,0.686902528365943,0.303212445701586,0.597676713992863
05021,0.23507287259050305,1.0952728986740112,-0.700251197841541,0.01129,0.9533884075491974,0.3402026797252261,0.4057007125890736
05023,0.5677290836653387,1.2215827703475952,0.0876197260669537,0.02029,0.9467330677290836,0.23593642576940188,0.43112395014176425
05025,0.12303149606299212,1.120680809020996,-0.573767883599729,0.0098599996,0.8457185039370079,0.32385584237436094,0.43025092121424807
05027,0.47316621803499326,1.0644875764846802,0.38651604966632,0.022089999,0.5927405787348586,0.3674827884922264,0.4415797012482095
05029,0.40751749928085146,1.0066310167312622,0.171706398663466,0.019330001,0.8158500335602646,0.31020349117561963,0.43200331354411153
05031,0.3819460617634729,1.1097382307052612,-1.3326677690506,0.01572,0.7603148726070148,0.28309487293976043,0.5474305434719564
05033,0.3426895551411403,1.0849753618240356,-0.92142034509119,0.01754,0.8426815856166021,0.29327381818769915,0.4769973494888301
05035,0.3081854043392505,1.0003647804260254,-1.03871772030985,0.0093900003,0.41985124917817224,0.3580246913580247,0.4783802111925598
